Geography,Gender,Age,Balance,NumOfProducts,Exited
Germany,Male,22.0,94762.16,1,0
Germany,Female,49.0,131873.07,3,1
Germany,Male,39.0,82531.11,1,1
Germany,Female,50.0,142872.33,1,0
Germany,Male,44.0,106430.55,1,1
Germany,Female,54.0,130575.42,1,1
Germany,Male,43.0,81542.0,1,1
Germany,Male,34.0,136444.25,1,0
Germany,Female,43.0,106870.12,2,0
Germany,Male,41.0,141789.15,1,0
Germany,Female,40.0,150490.32,1,1
Germany,Female,43.0,105877.23,1,1
Germany,Male,38.0,117633.28,1,0
Germany,Female,48.0,103536.8,1,0
Germany,Female,31.0,117052.82,1,1
Germany,Male,32.0,152368.21,2,0
Germany,Male,51.0,103764.56,1,1
Germany,Male,50.0,125845.66,2,0
Germany,Male,21.0,125537.38,2,0
Germany,Male,42.0,130806.96,2,1
Germany,Female,29.0,132084.66,1,0
Germany,Male,40.0,95556.36,1,0
Germany,Female,39.0,81733.74,2,0
Germany,Female,51.0,143930.92,1,1
Germany,Male,36.0,123575.22,1,0
Germany,Male,36.0,111065.57,1,0
Germany,Male,30.0,107719.96,2,0
Germany,Male,42.0,114631.05,2,0
Germany,Male,35.0,117837.53,1,1
Germany,Female,23.0,122739.1,1,0
Germany,Male,42.0,133701.07,1,0
Germany,Male,42.0,91622.11,1,0
Germany,Female,48.0,152063.59,1,1
Germany,Female,55.0,95984.21,3,1
Germany,Female,52.0,100375.04,1,1
Germany,Male,30.0,124053.03,1,0
Germany,Male,45.0,121681.91,1,1
Germany,Female,33.0,102874.28,2,0
Germany,Female,52.0,150213.71,1,1
Germany,Male,27.0,188614.07,2,0
Germany,Male,34.0,98362.35,2,0
Germany,Female,46.0,111071.36,1,1
Germany,Female,24.0,125889.3,2,0
Germany,Male,30.0,108797.63,2,0
Germany,Female,29.0,98495.72,2,0
Germany,Female,48.0,107880.53,1,1
Germany,Female,67.0,103417.74,1,0
Germany,Male,37.0,139872.81,2,0
Germany,Female,48.0,106942.08,1,1
Germany,Male,36.0,117152.3,2,0
Germany,Female,32.0,109493.62,2,0
Germany,Female,48.0,172646.82,1,1
Germany,Female,43.0,99544.74,2,0
Germany,Female,54.0,137326.57,1,1
Germany,Female,51.0,113688.56,1,1
Germany,Female,51.0,100471.34,1,1
Germany,Male,46.0,134169.81,1,0
Germany,Male,41.0,155962.24,1,0
Germany,Female,52.0,106116.71,1,1
Germany,Male,28.0,108935.39,1,0
Germany,Male,60.0,135962.4,1,1
Germany,Female,42.0,152324.66,1,1
Germany,Female,39.0,132498.51,1,1
Germany,Female,40.0,138241.9,1,1
Germany,Male,31.0,117020.82,1,1
Germany,Male,50.0,121438.58,1,1
Germany,Male,39.0,125437.86,1,0
Germany,Female,54.0,126418.14,1,1
Germany,Female,42.0,123331.36,1,0
Germany,Male,41.0,122388.31,1,1
Germany,Male,27.0,151541.96,2,0
Germany,Female,57.0,123859.6,1,1
Germany,Male,32.0,124439.18,2,0
Germany,Male,32.0,150836.92,1,0
Germany,Male,39.0,125712.2,2,0
Germany,Female,35.0,102827.49,2,0
Germany,Male,38.0,124497.98,2,0
Germany,Female,56.0,96653.51,1,1
Germany,Male,45.0,125542.54,1,0
Germany,Male,41.0,152063.59,1,0
Germany,Male,31.0,109578.04,2,0
Germany,Male,40.0,126815.71,2,0
Germany,Male,38.0,147530.06,1,0
Germany,Male,26.0,59568.57,1,0
Germany,Female,31.0,106914.17,2,0
Germany,Female,28.0,103792.65,2,0
Germany,Male,50.0,119024.25,1,1
Germany,Male,53.0,131694.44,1,1
Germany,Female,45.0,103909.86,1,0
Germany,Female,39.0,91522.84,1,0
Germany,Male,50.0,146734.94,2,1
Germany,Male,41.0,131287.36,1,1
Germany,Female,39.0,160761.41,1,1
Germany,Male,51.0,131078.76,1,1
Germany,Male,44.0,96748.89,2,0
Germany,Female,22.0,104753.84,2,1
Germany,Female,39.0,131283.11,4,1
Germany,Female,31.0,120268.13,1,1
Germany,Female,43.0,119852.01,2,0
Germany,Male,35.0,139822.11,2,0
Germany,Female,31.0,146587.3,1,0
Germany,Female,39.0,133201.17,1,0
Germany,Female,44.0,118626.63,1,1
Germany,Male,51.0,136770.67,1,1
Germany,Male,59.0,154872.08,3,1
Germany,Male,32.0,113348.5,2,0
Germany,Female,25.0,69385.17,2,0
Germany,Female,50.0,133040.32,1,1
Germany,Female,44.0,122375.6,1,1
Germany,Female,34.0,113907.34,2,0
Germany,Male,59.0,96956.1,1,1
Germany,Female,40.0,122964.39,1,0
Germany,Male,32.0,57826.21,2,1
Germany,Male,40.0,169742.64,1,1
Germany,Female,48.0,113680.46,1,1
Germany,Female,60.0,109109.33,1,1
Germany,Female,63.0,116536.2,1,1
Germany,Male,32.0,71843.15,1,0
Germany,Male,55.0,97318.25,1,1
Germany,Female,52.0,123785.24,1,1
Germany,Female,40.0,148962.39,1,1
Germany,Male,44.0,153366.2,2,1
Germany,Female,38.0,113034.22,2,0
Germany,Male,37.0,131411.24,1,1
Germany,Female,44.0,105934.96,1,0
Germany,Female,29.0,138160.0,2,0
Germany,Male,46.0,135070.58,2,0
Germany,Male,41.0,143966.3,2,0
Germany,Female,28.0,111284.53,2,0
Germany,Female,26.0,74812.84,1,0
Germany,Male,37.0,90534.81,1,0
Germany,Female,46.0,128362.59,1,1
Germany,Female,52.0,125801.98,1,0
Germany,Male,45.0,151857.79,2,0
Germany,Male,25.0,134784.17,2,0
Germany,Female,30.0,108748.08,1,0
Germany,Male,68.0,136525.99,1,0
Germany,Male,54.0,121704.32,1,1
Germany,Male,43.0,123845.64,1,1
Germany,Male,51.0,81290.02,3,1
Germany,Male,39.0,128262.71,1,0
Germany,Female,31.0,96997.27,2,0
Germany,Male,30.0,103036.97,2,0
Germany,Female,34.0,87946.39,2,0
Germany,Female,26.0,98723.67,1,0
Germany,Male,58.0,128270.56,1,1
Germany,Male,50.0,128173.9,2,0
Germany,Male,37.0,121342.24,1,1
Germany,Male,26.0,125552.96,1,1
Germany,Male,41.0,141796.43,2,0
Germany,Female,40.0,125537.38,1,0
Germany,Female,46.0,99097.46,1,1
Germany,Female,35.0,183569.39,2,1
Germany,Male,40.0,127900.32,2,0
Germany,Male,41.0,106301.98,1,0
Germany,Male,37.0,108881.79,1,0
Germany,Male,39.0,153722.21,2,0
Germany,Male,39.0,82787.93,1,0
Germany,Female,32.0,0.0,1,1
Germany,Male,46.0,129834.67,1,0
Germany,Male,33.0,105229.72,2,0
Germany,Female,42.0,129938.07,1,1
Germany,Male,41.0,91502.99,2,0
Germany,Male,55.0,132578.92,3,1
Germany,Male,46.0,150213.71,1,1
Germany,Male,32.0,131394.46,2,0
Germany,Female,34.0,61710.44,1,0
Germany,Male,44.0,132876.55,2,0
Germany,Male,30.0,92224.56,2,0
Germany,Female,32.0,131593.85,1,0
Germany,Male,57.0,117199.67,1,0
Germany,Male,40.0,111094.01,1,1
Germany,Female,41.0,157557.57,2,0
Germany,Male,42.0,123939.54,1,1
Germany,Female,41.0,133889.34,1,0
Germany,Female,47.0,107556.06,2,1
Germany,Male,26.0,142267.34,2,0
Germany,Female,38.0,102741.15,2,1
Germany,Male,21.0,111629.29,1,0
Germany,Female,29.0,139529.3,2,0
Germany,Male,46.0,121232.08,1,1
Germany,Female,41.0,111729.47,1,0
Germany,Male,41.0,160982.89,1,0
Germany,Female,40.0,129605.91,1,0
Germany,Male,57.0,127552.85,2,1
Germany,Male,37.0,114346.3,2,0
Germany,Male,44.0,108876.91,1,1
Germany,Male,23.0,131286.46,1,0
Germany,Male,35.0,98108.73,1,0
Germany,Female,47.0,117206.3,3,1
Germany,Male,33.0,108396.25,2,0
Germany,Male,32.0,138231.04,2,0
Germany,Female,33.0,160515.96,1,0
Germany,Female,38.0,122924.96,1,1
Germany,Male,59.0,123544.0,1,1
Germany,Male,50.0,138878.81,1,1
Germany,Female,38.0,117314.92,1,0
Germany,Female,39.0,60205.2,2,0
Germany,Male,36.0,151762.74,2,0
Germany,Female,32.0,108204.28,1,1
Germany,Female,52.0,144772.69,2,1
Germany,Male,39.0,164523.5,1,1
Germany,Male,37.0,114268.22,1,0
Germany,Male,58.0,155423.17,3,1
Germany,Male,31.0,84421.62,2,0
Germany,Male,34.0,142946.18,1,0
Germany,Male,40.0,110741.58,2,1
Germany,Male,37.0,128808.65,2,0
Germany,Male,39.0,91285.22,2,0
Germany,Female,51.0,119741.77,2,0
Germany,Male,52.0,105736.32,1,1
Germany,Female,43.0,112773.73,2,0
Germany,Male,32.0,118616.45,2,0
Germany,Female,32.0,81954.6,2,0
Germany,Female,47.0,104552.74,1,1
Germany,Female,38.0,93360.03,2,0
Germany,Female,31.0,146422.22,1,0
Germany,Female,60.0,93059.34,1,1
Germany,Male,40.0,141558.11,2,0
Germany,Male,35.0,126476.29,1,0
Germany,Female,31.0,123344.72,1,0
Germany,Female,55.0,98926.4,1,1
Germany,Male,37.0,137452.09,2,0
Germany,Male,37.0,109922.61,1,1
Germany,Female,35.0,114446.74,1,1
Germany,Male,40.0,111844.92,2,0
Germany,Female,56.0,101090.27,1,1
Germany,Female,59.0,89111.63,3,0
Germany,Male,24.0,91058.43,1,0
Germany,Male,43.0,131082.17,2,0
Germany,Female,47.0,146411.22,1,1
Germany,Female,35.0,171932.26,2,0
Germany,Male,35.0,93578.68,1,0
Germany,Female,42.0,133658.24,2,0
Germany,Male,28.0,70233.74,2,0
Germany,Female,38.0,67739.76,2,0
Germany,Male,28.0,109137.12,2,0
Germany,Female,44.0,98635.77,1,0
Germany,Female,29.0,123177.01,1,0
Germany,Male,40.0,137361.59,3,1
Germany,Female,41.0,147360.0,1,0
Germany,Female,36.0,124523.69,2,0
Germany,Female,37.0,103465.02,2,0
Germany,Male,29.0,152797.9,1,0
Germany,Female,45.0,125977.81,1,1
Germany,Female,33.0,139464.42,2,0
Germany,Female,31.0,182275.23,2,0
Germany,Male,31.0,87542.89,1,0
Germany,Male,32.0,116755.5,2,0
Germany,Male,30.0,139676.95,2,0
Germany,Male,31.0,105099.45,1,0
Germany,Male,41.0,132767.66,2,0
Germany,Female,43.0,116891.72,2,1
Germany,Male,33.0,156917.71,1,0
Germany,Male,39.0,132837.56,1,1
Germany,Female,37.0,163617.09,1,1
Germany,Male,32.0,161798.53,2,0
Germany,Male,31.0,111062.58,2,0
Germany,Male,33.0,137847.41,1,0
Germany,Male,57.0,167772.96,2,0
Germany,Female,41.0,107949.72,1,0
Germany,Male,56.0,124726.69,1,1
Germany,Male,25.0,139330.1,1,1
Germany,Female,27.0,127772.1,2,0
Germany,Female,53.0,134498.54,2,1
Germany,Male,46.0,93960.35,1,1
Germany,Female,32.0,114519.57,2,0
Germany,Male,44.0,100359.54,3,1
Germany,Male,42.0,116538.74,2,0
Germany,Male,34.0,79811.72,2,0
Germany,Female,53.0,133889.58,1,1
Germany,Male,25.0,73088.06,2,0
Germany,Female,41.0,131354.47,1,1
Germany,Female,35.0,135923.16,2,0
Germany,Female,37.0,91622.42,1,1
Germany,Male,59.0,163700.84,2,0
Germany,Female,44.0,106545.81,1,1
Germany,Male,37.0,119817.33,2,0
Germany,Female,45.0,156848.53,2,0
Germany,Female,48.0,118233.81,1,1
Germany,Female,32.0,131033.65,1,0
Germany,Male,40.0,185379.02,2,0
Germany,Male,34.0,117855.71,1,0
Germany,Male,58.0,128137.42,2,1
Germany,Female,29.0,101827.07,2,0
Germany,Male,45.0,127545.25,1,1
Germany,Male,46.0,133811.15,1,0
Germany,Female,35.0,125570.31,1,0
Germany,Female,35.0,174902.26,1,0
Germany,Male,54.0,169743.83,1,0
Germany,Female,39.0,108432.88,1,1
Germany,Female,49.0,129398.01,3,1
Germany,Female,37.0,115518.37,1,1
Germany,Male,40.0,127948.57,2,0
Germany,Male,37.0,131834.76,1,0
Germany,Female,48.0,102645.48,1,1
Germany,Male,39.0,124440.29,2,0
Germany,Male,38.0,152497.95,2,0
Germany,Female,39.0,111599.32,2,1
Germany,Male,31.0,82729.47,2,0
Germany,Female,51.0,138023.79,1,1
Germany,Male,32.0,123906.55,1,1
Germany,Male,33.0,118890.76,2,0
Germany,Female,39.0,118448.15,3,1
Germany,Female,33.0,94464.81,2,0
Germany,Female,33.0,165896.43,2,0
Germany,Male,34.0,132578.92,2,0
Germany,Male,39.0,112687.69,2,0
Germany,Male,36.0,129845.26,1,1
Germany,Male,35.0,152303.8,1,0
Germany,Female,40.0,101090.27,1,1
Germany,Female,25.0,108894.3,1,0
Germany,Female,48.0,82729.49,1,1
Germany,Male,39.0,170890.05,1,0
Germany,Male,59.0,102290.56,1,1
Germany,Female,43.0,128605.32,1,1
Germany,Female,39.0,113311.22,2,0
Germany,Male,61.0,162390.52,1,1
Germany,Female,60.0,115142.9,1,1
Germany,Female,53.0,81571.05,1,0
Germany,Female,33.0,131513.26,1,0
Germany,Male,34.0,185173.81,1,0
Germany,Female,47.0,131390.75,1,1
Germany,Male,45.0,129321.44,2,0
Germany,Male,42.0,122547.11,2,0
Germany,Male,32.0,125212.65,2,1
Germany,Female,41.0,106301.35,2,0
Germany,Female,39.0,113063.83,1,0
Germany,Male,40.0,142929.16,1,1
Germany,Male,34.0,112751.13,1,0
Germany,Female,39.0,142287.32,2,0
Germany,Male,45.0,121525.52,2,0
Germany,Female,38.0,133950.21,2,0
Germany,Female,43.0,93578.68,1,1
Germany,Female,40.0,117052.82,1,0
Germany,Female,23.0,114715.86,1,0
Germany,Female,47.0,142391.04,1,0
Germany,Male,34.0,135903.33,2,0
Germany,Female,50.0,134760.21,3,1
Germany,Female,48.0,139687.66,1,0
Germany,Male,36.0,118079.97,2,0
Germany,Female,39.0,152614.51,1,0
Germany,Male,46.0,107949.32,1,1
Germany,Female,50.0,145874.0,1,1
Germany,Male,39.0,154439.86,1,0
Germany,Female,29.0,107712.57,2,0
Germany,Male,41.0,150593.59,2,0
Germany,Female,24.0,102980.15,2,0
Germany,Male,37.0,111063.73,1,0
Germany,Male,38.0,139432.43,2,0
Germany,Female,26.0,148610.41,1,1
Germany,Male,37.0,108805.42,2,0
Germany,Female,48.0,102522.44,1,0
Germany,Male,45.0,116363.37,2,0
Germany,Female,40.0,144880.34,1,1
Germany,Male,36.0,163488.63,1,0
Germany,Female,29.0,132876.55,2,0
Germany,Female,42.0,85679.25,1,0
Germany,Male,40.0,152955.28,1,1
Germany,Female,53.0,100368.63,1,1
Germany,Male,41.0,106819.65,1,1
Germany,Female,42.0,132436.24,1,1
Germany,Male,49.0,123033.7,1,0
Germany,Female,41.0,99836.47,2,0
Germany,Female,34.0,98592.88,2,0
Germany,Female,38.0,121537.71,2,1
Germany,Male,28.0,79954.61,2,0
Germany,Male,32.0,121890.06,1,0
Germany,Male,27.0,123328.9,1,0
Germany,Male,31.0,102963.11,1,0
Germany,Male,54.0,81431.89,1,1
Germany,Female,32.0,171932.26,2,0
Germany,Female,35.0,109570.61,2,0
Germany,Female,40.0,123955.13,1,0
Germany,Male,37.0,78939.59,1,0
Germany,Male,49.0,104782.65,2,0
Germany,Female,37.0,114959.12,1,0
Germany,Female,26.0,155143.52,2,0
Germany,Female,28.0,106723.28,1,0
Germany,Male,25.0,95844.47,2,0
Germany,Male,40.0,121681.51,1,0
Germany,Female,25.0,137841.21,1,0
Germany,Female,35.0,69518.04,1,1
Germany,Female,59.0,116917.07,1,1
Germany,Female,34.0,124067.32,2,0
Germany,Female,59.0,127197.14,1,0
Germany,Male,38.0,144895.05,2,0
Germany,Female,38.0,121542.57,2,0
Germany,Male,42.0,98400.61,2,0
Germany,Female,40.0,111525.07,2,0
Germany,Female,59.0,111288.18,1,1
Germany,Male,30.0,149961.81,1,0
Germany,Female,39.0,122923.7,2,0
Germany,Female,50.0,121063.88,1,1
Germany,Male,39.0,121279.52,1,0
Germany,Female,30.0,143656.55,2,0
Germany,Male,27.0,103604.31,1,0
Germany,Male,32.0,122947.92,1,0
Germany,Female,41.0,113690.83,1,1
Germany,Female,54.0,115924.89,1,1
Germany,Male,38.0,117731.79,2,0
Germany,Female,29.0,105204.01,2,1
Germany,Female,46.0,104944.1,2,0
Germany,Male,41.0,185267.45,2,0
Germany,Male,42.0,144386.32,1,0
Germany,Female,50.0,129855.32,2,0
Germany,Female,40.0,108477.27,1,1
Germany,Female,44.0,101043.74,1,1
Germany,Female,34.0,101960.79,2,0
Germany,Male,29.0,122084.63,1,0
Germany,Female,35.0,138053.74,2,0
Germany,Female,55.0,133801.85,1,0
Germany,Male,36.0,99462.8,2,0
Germany,Female,57.0,162082.31,4,1
Germany,Male,43.0,123974.75,1,1
Germany,Male,38.0,93569.86,1,1
Germany,Male,34.0,150412.21,2,0
Germany,Female,37.0,126872.6,1,0
Germany,Female,42.0,91058.49,2,1
Germany,Female,48.0,127253.98,2,0
Germany,Male,44.0,106070.89,1,1
Germany,Female,34.0,107418.27,1,1
Germany,Male,37.0,129748.54,1,0
Germany,Female,46.0,118547.72,1,1
Germany,Male,55.0,111362.76,3,0
Germany,Male,39.0,144768.31,1,1
Germany,Female,44.0,92616.64,1,1
Germany,Male,26.0,135096.77,2,0
Germany,Male,39.0,115934.74,2,0
Germany,Male,34.0,61688.61,2,0
Germany,Female,31.0,118342.26,2,0
Germany,Female,33.0,138656.81,2,0
Germany,Male,40.0,143550.47,1,0
Germany,Female,39.0,126524.11,1,1
Germany,Female,51.0,180520.63,1,0
Germany,Male,37.0,162482.77,2,0
Germany,Male,37.0,161069.78,2,0
Germany,Male,49.0,134878.66,1,1
Germany,Male,32.0,99208.46,1,0
Germany,Male,36.0,119684.88,1,0
Germany,Male,44.0,138033.55,1,1
Germany,Male,36.0,102752.67,2,0
Germany,Male,43.0,91285.85,1,1
Germany,Male,56.0,81835.47,1,1
Germany,Male,44.0,127122.62,3,1
Germany,Female,42.0,139707.28,2,0
Germany,Female,41.0,160838.13,1,0
Germany,Male,44.0,84421.08,1,0
Germany,Female,26.0,174902.26,2,0
Germany,Male,74.0,130627.66,1,0
Germany,Female,50.0,103914.17,1,1
Germany,Male,25.0,116537.86,1,0
Germany,Female,44.0,141441.75,1,0
Germany,Male,49.0,108825.34,1,1
Germany,Male,30.0,132944.53,1,1
Germany,Female,48.0,146749.06,1,1
Germany,Male,43.0,132835.76,2,0
Germany,Female,36.0,99806.33,1,0
Germany,Male,45.0,135643.0,1,1
Germany,Male,49.0,102541.1,2,0
Germany,Male,31.0,106804.36,2,0
Germany,Male,42.0,126428.38,1,0
Germany,Female,49.0,123845.36,1,1
Germany,Male,36.0,79951.9,1,0
Germany,Male,39.0,129934.64,1,0
Germany,Female,48.0,113693.0,1,1
Germany,Male,38.0,76915.7,1,0
Germany,Male,31.0,141078.36,2,0
Germany,Male,44.0,111574.41,1,0
Germany,Female,34.0,122917.69,1,0
Germany,Female,40.0,121164.11,2,0
Germany,Male,45.0,125537.38,1,1
Germany,Female,51.0,138032.15,3,1
Germany,Male,31.0,96296.78,1,0
Germany,Female,49.0,91025.04,1,1
Germany,Male,38.0,153549.6,1,0
Germany,Male,33.0,117438.63,1,0
Germany,Male,38.0,130854.93,2,0
Germany,Female,44.0,118536.6,1,1
Germany,Female,23.0,98775.23,1,0
Germany,Male,26.0,129745.1,1,0
Germany,Female,49.0,102787.42,1,1
Germany,Female,34.0,106434.94,1,1
Germany,Female,64.0,121377.42,1,0
Germany,Male,31.0,112609.91,1,0
Germany,Male,23.0,89349.48,2,0
Germany,Female,45.0,111568.01,1,1
Germany,Female,55.0,119558.35,1,0
Germany,Male,52.0,124954.94,1,1
Germany,Male,31.0,74896.92,1,0
Germany,Female,45.0,122227.71,1,1
Germany,Male,46.0,145605.44,1,1
Germany,Male,33.0,98820.34,2,0
Germany,Female,42.0,143734.01,3,1
Germany,Female,39.0,96997.09,2,0
Germany,Female,38.0,129248.11,1,0
Germany,Female,34.0,87088.56,1,0
Germany,Female,34.0,120867.18,1,0
Germany,Female,43.0,114835.43,1,1
Germany,Male,50.0,143829.2,1,1
Germany,Male,49.0,105245.81,1,1
Germany,Female,40.0,109528.28,2,0
Germany,Male,53.0,102773.2,2,0
Germany,Female,41.0,152296.82,2,0
Germany,Male,48.0,108585.35,1,1
Germany,Male,38.0,97658.96,2,0
Germany,Male,48.0,148055.74,2,0
Germany,Male,41.0,107419.81,1,1
Germany,Male,45.0,128472.8,1,0
Germany,Female,40.0,115142.9,3,1
Germany,Female,32.0,115895.42,1,1
Germany,Male,46.0,76961.6,2,0
Germany,Female,44.0,96553.52,1,0
Germany,Female,47.0,151592.19,1,1
Germany,Female,35.0,125919.35,2,0
Germany,Female,58.0,118079.47,1,1
Germany,Male,52.0,125193.96,1,1
Germany,Male,40.0,148051.52,1,1
Germany,Female,42.0,141796.01,2,1
Germany,Male,41.0,137963.33,3,1
Germany,Male,40.0,142765.24,1,0
Germany,Female,25.0,99141.86,1,0
Germany,Male,44.0,150635.3,1,0
Germany,Male,26.0,130483.95,1,0
Germany,Female,56.0,104702.65,2,0
Germany,Male,35.0,147775.14,2,0
Germany,Male,38.0,109663.47,1,0
Germany,Female,23.0,126492.54,2,0
Germany,Male,29.0,117574.04,1,0
Germany,Male,38.0,124447.73,1,1
Germany,Male,57.0,130110.45,2,0
Germany,Male,32.0,129847.18,2,0
Germany,Female,57.0,113386.36,2,0
Germany,Female,38.0,106871.81,2,1
Germany,Male,32.0,102500.34,1,0
Germany,Female,46.0,83348.17,3,1
Germany,Female,50.0,116968.92,3,1
Germany,Female,40.0,114733.92,1,1
Germany,Male,57.0,105954.05,1,0
Germany,Male,33.0,126524.11,1,1
Germany,Male,28.0,138772.04,2,0
Germany,Female,48.0,113923.81,1,1
Germany,Female,32.0,152282.55,1,0
Germany,Male,48.0,101099.9,1,1
Germany,Male,28.0,138504.28,1,0
Germany,Female,62.0,105563.0,1,1
Germany,Female,43.0,143656.55,1,0
Germany,Male,24.0,142755.25,1,0
Germany,Male,44.0,137715.76,2,0
Germany,Female,45.0,102703.62,1,1
Germany,Female,31.0,154969.79,1,1
Germany,Male,47.0,96381.51,1,0
Germany,Male,21.0,76915.4,2,0
Germany,Male,49.0,117120.04,2,0
Germany,Female,35.0,108269.37,2,0
Germany,Female,41.0,142316.14,1,0
Germany,Female,37.0,136925.09,2,0
Germany,Female,41.0,104889.1,2,0
Germany,Female,34.0,163964.3,1,1
Germany,Female,55.0,131778.66,1,0
Germany,Female,42.0,120107.56,1,1
Germany,Male,69.0,108377.75,2,0
Germany,Female,56.0,126729.41,2,1
Germany,Female,29.0,106520.49,2,0
Germany,Female,29.0,134980.74,1,0
Germany,Female,43.0,123971.18,2,0
Germany,Male,30.0,123948.54,1,0
Germany,Male,33.0,123943.18,2,0
Germany,Male,42.0,160541.12,1,1
Germany,Female,41.0,105222.86,1,0
Germany,Male,39.0,144953.31,1,1
Germany,Male,38.0,106035.21,1,0
Germany,Male,31.0,137688.94,2,0
Germany,Female,40.0,121898.58,1,1
Germany,Male,39.0,126195.81,3,1
Germany,Male,38.0,145578.28,2,0
Germany,Male,42.0,132576.03,2,0
Germany,Male,28.0,114715.71,1,0
Germany,Female,36.0,129748.54,2,1
Germany,Male,32.0,117791.09,1,0
Germany,Male,43.0,131778.66,1,1
Germany,Female,38.0,133845.28,1,0
Germany,Male,39.0,108822.5,1,1
Germany,Male,71.0,53013.29,2,1
Germany,Male,37.0,149970.43,2,0
Germany,Male,34.0,106036.52,3,1
Germany,Female,46.0,137145.12,1,0
Germany,Male,19.0,83495.11,1,1
Germany,Male,39.0,135134.99,1,1
Germany,Female,35.0,115021.76,1,1
Germany,Male,36.0,123906.55,1,0
Germany,Male,44.0,105525.07,2,0
Germany,Female,34.0,104356.46,2,0
Germany,Male,56.0,133854.47,1,1
Germany,Male,41.0,141789.63,1,0
Germany,Male,36.0,126477.42,1,1
Germany,Female,35.0,131101.04,1,1
Germany,Male,47.0,152076.93,1,0
Germany,Female,36.0,122388.38,2,0
Germany,Male,27.0,166527.88,2,0
Germany,Male,32.0,133384.66,1,0
Germany,Male,31.0,108748.08,2,0
Germany,Female,43.0,92899.27,1,1
Germany,Male,31.0,138052.89,2,0
Germany,Male,47.0,124098.54,1,0
Germany,Female,43.0,132670.44,2,0
Germany,Male,30.0,170968.74,2,0
Germany,Female,34.0,92363.2,1,0
Germany,Female,46.0,135872.2,2,0
Germany,Male,50.0,131038.14,1,1
Germany,Male,38.0,106022.1,1,0
Germany,Male,37.0,127545.94,2,0
Germany,Male,49.0,94754.0,1,1
Germany,Male,25.0,144581.57,1,0
Germany,Male,34.0,156570.86,2,0
Germany,Female,35.0,109003.26,2,0
Germany,Male,36.0,141787.31,1,0
Germany,Male,37.0,125511.55,1,0
Germany,Male,33.0,97786.08,2,0
Germany,Female,42.0,128486.98,1,0
Germany,Male,43.0,95984.21,1,0
Germany,Male,41.0,114940.67,1,1
Germany,Male,42.0,113957.01,2,0
Germany,Female,54.0,104449.8,1,1
Germany,Male,36.0,122317.31,2,0
Germany,Male,49.0,118736.71,2,0
Germany,Male,34.0,127585.98,2,0
Germany,Female,41.0,117160.32,1,1
Germany,Male,45.0,136855.94,2,1
Germany,Male,33.0,92474.05,2,0
Germany,Female,37.0,139532.22,1,1
Germany,Female,45.0,79523.13,1,1
Germany,Male,31.0,124593.23,1,0
Germany,Male,21.0,105007.31,1,0
Germany,Female,57.0,109044.8,1,1
Germany,Male,32.0,123693.0,1,0
Germany,Male,36.0,143279.58,2,0
Germany,Male,46.0,101070.69,1,0
Germany,Female,45.0,118994.84,1,0
Germany,Male,44.0,130170.39,2,0
Germany,Female,38.0,117070.21,2,0
Germany,Male,34.0,121490.05,2,0
Germany,Female,56.0,132865.56,1,1
Germany,Female,41.0,108019.27,1,1
Germany,Female,42.0,150348.37,1,0
Germany,Male,53.0,140080.32,1,0
Germany,Female,37.0,136925.09,2,0
Germany,Male,33.0,139973.65,1,0
Germany,Male,28.0,150329.15,1,1
Germany,Male,35.0,162560.46,1,1
Germany,Male,46.0,122528.56,2,0
Germany,Male,40.0,114266.96,2,1
Germany,Female,45.0,129596.29,1,1
Germany,Male,45.0,137964.55,1,0
Germany,Male,62.0,142724.48,1,0
Germany,Male,29.0,102960.63,2,0
Germany,Female,39.0,98899.45,2,0
Germany,Male,38.0,121454.05,1,0
Germany,Female,37.0,127786.68,2,0
Germany,Female,50.0,95701.38,2,0
Germany,Male,40.0,108308.0,1,1
Germany,Female,55.0,167737.71,3,1
Germany,Male,32.0,133060.46,2,0
Germany,Male,45.0,149989.39,1,0
Germany,Female,54.0,91547.76,1,1
Germany,Male,33.0,87212.8,2,0
Germany,Male,29.0,134760.21,2,0
Germany,Male,33.0,136712.91,1,1
Germany,Male,42.0,152812.58,1,0
Germany,Male,37.0,152303.8,1,0
Germany,Female,37.0,113291.05,2,0
Germany,Male,36.0,129855.32,1,0
Germany,Female,34.0,145512.79,1,0
Germany,Male,34.0,98862.54,2,0
Germany,Male,31.0,122918.17,2,0
Germany,Male,40.0,162701.65,2,0
Germany,Male,33.0,129904.79,2,0
Germany,Male,29.0,117020.08,2,1
Germany,Female,45.0,136855.94,2,0
Germany,Female,33.0,115479.48,2,0
Germany,Male,38.0,85868.14,1,0
Germany,Female,49.0,115569.21,3,1
Germany,Male,33.0,113317.1,1,0
Germany,Female,38.0,128306.7,1,0
Germany,Male,44.0,82697.28,1,0
Germany,Male,27.0,131286.46,1,1
Germany,Male,66.0,0.0,1,0
Germany,Female,29.0,130170.93,2,0
Germany,Male,37.0,131563.88,1,0
Germany,Female,41.0,102088.59,1,1
Germany,Male,34.0,124788.18,2,0
Germany,Male,32.0,147527.03,1,0
Germany,Male,61.0,81076.8,1,1
Germany,Female,37.0,122506.38,1,0
Germany,Male,53.0,166733.33,1,1
Germany,Female,39.0,129055.13,1,1
Germany,Female,39.0,102703.62,1,1
Germany,Male,38.0,134498.54,1,1
