Geography,Gender,Age,Balance,NumOfProducts,Exited
France,Female,36.0,0.0,2,0
France,Male,37.0,0.0,2,0
France,Male,35.0,140856.76,1,0
France,Male,35.0,111927.45,1,0
France,Male,29.0,0.0,2,0
France,Male,35.0,0.0,2,0
France,Male,34.0,82255.51,2,0
France,Female,30.0,127738.25,2,0
France,Female,28.0,0.0,2,0
France,Male,52.0,111589.45,3,1
France,Male,36.0,0.0,2,0
France,Female,32.0,0.0,2,0
France,Male,48.0,152987.53,1,0
France,Male,33.0,0.0,2,0
France,Male,33.0,0.0,2,0
France,Male,32.0,119912.52,1,0
France,Male,47.0,0.0,1,1
France,Male,31.0,0.0,2,0
France,Male,47.0,0.0,1,1
France,Male,62.0,0.0,2,0
France,Male,44.0,0.0,2,0
France,Female,41.0,0.0,1,1
France,Male,41.0,0.0,1,0
France,Female,39.0,0.0,1,1
France,Male,38.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Male,34.0,0.0,1,0
France,Male,35.0,0.0,2,0
France,Male,27.0,0.0,2,0
France,Female,35.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Male,52.0,0.0,1,1
France,Male,35.0,0.0,2,0
France,Male,40.0,0.0,2,0
France,Male,44.0,0.0,2,0
France,Male,66.0,0.0,2,0
France,Female,32.0,0.0,2,0
France,Male,37.0,0.0,1,1
France,Male,26.0,56738.47,2,0
France,Male,36.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Female,43.0,0.0,2,0
France,Female,36.0,0.0,2,0
France,Female,26.0,83716.71,1,0
France,Female,48.0,117866.92,1,1
France,Male,38.0,0.0,2,0
France,Female,41.0,112609.91,1,0
France,Female,36.0,0.0,2,0
France,Male,27.0,0.0,1,0
France,Female,46.0,163700.78,2,1
France,Female,29.0,178171.04,2,0
France,Male,46.0,0.0,2,0
France,Male,33.0,0.0,2,0
France,Male,46.0,0.0,2,0
France,Male,23.0,0.0,2,0
France,Female,47.0,0.0,2,0
France,Male,31.0,0.0,2,0
France,Female,50.0,0.0,2,0
France,Female,30.0,0.0,2,0
France,Male,41.0,0.0,2,0
France,Female,31.0,105261.77,1,0
France,Female,42.0,0.0,1,0
France,Male,33.0,117413.95,3,1
France,Male,37.0,0.0,2,0
France,Female,29.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Female,33.0,0.0,2,0
France,Female,43.0,64897.75,1,0
France,Female,41.0,0.0,1,0
France,Male,36.0,0.0,1,0
France,Male,32.0,0.0,1,1
France,Male,26.0,83844.68,1,0
France,Male,32.0,0.0,2,0
France,Male,30.0,124924.58,1,0
France,Male,58.0,0.0,2,0
France,Male,39.0,0.0,1,0
France,Female,37.0,0.0,2,0
France,Male,39.0,0.0,1,0
France,Male,27.0,0.0,2,0
France,Female,35.0,71026.77,2,0
France,Female,34.0,0.0,2,0
France,Male,35.0,0.0,2,0
France,Male,37.0,154558.25,2,0
France,Female,37.0,0.0,2,0
France,Female,30.0,124576.65,1,0
France,Male,38.0,65610.71,1,0
France,Male,43.0,0.0,1,1
France,Male,60.0,153313.77,1,0
France,Female,35.0,103821.45,1,0
France,Female,36.0,150593.61,2,0
France,Male,38.0,71018.6,2,0
France,Female,28.0,0.0,2,0
France,Female,55.0,0.0,1,1
France,Female,41.0,0.0,1,0
France,Male,49.0,0.0,1,1
France,Male,44.0,0.0,2,0
France,Female,42.0,0.0,1,1
France,Female,45.0,0.0,1,1
France,Female,40.0,0.0,1,1
France,Male,34.0,0.0,2,0
France,Male,32.0,0.0,2,1
France,Female,43.0,141675.23,1,0
France,Male,38.0,136596.54,1,0
France,Female,45.0,0.0,2,1
France,Female,35.0,0.0,2,0
France,Male,40.0,0.0,1,0
France,Female,29.0,0.0,2,0
France,Male,27.0,0.0,1,0
France,Female,37.0,171848.38,1,0
France,Male,37.0,0.0,2,0
France,Female,63.0,0.0,1,1
France,Male,40.0,0.0,1,0
France,Male,38.0,0.0,2,0
France,Male,32.0,93955.51,1,0
France,Female,21.0,90791.69,1,0
France,Female,48.0,0.0,1,1
France,Male,36.0,0.0,2,0
France,Female,31.0,96656.54,1,0
France,Female,35.0,104508.1,1,0
France,Female,23.0,0.0,2,0
France,Male,25.0,96473.59,1,0
France,Male,29.0,0.0,2,0
France,Male,34.0,102930.92,1,0
France,Female,28.0,109949.04,2,0
France,Male,42.0,0.0,2,0
France,Male,37.0,0.0,2,0
France,Male,43.0,0.0,2,0
France,Male,32.0,0.0,2,0
France,Male,34.0,0.0,2,0
France,Female,33.0,0.0,2,0
France,Male,54.0,132578.92,1,0
France,Male,26.0,0.0,2,0
France,Female,35.0,0.0,1,1
France,Female,43.0,0.0,1,1
France,Male,42.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Female,41.0,91612.91,1,0
France,Male,29.0,0.0,2,0
France,Male,34.0,126558.92,2,0
France,Female,35.0,134954.15,1,0
France,Male,25.0,0.0,2,0
France,Male,31.0,156111.24,2,0
France,Male,35.0,0.0,2,0
France,Male,28.0,0.0,2,0
France,Male,40.0,180516.9,1,1
France,Male,38.0,117810.79,1,0
France,Male,29.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Male,42.0,0.0,2,0
France,Female,41.0,144432.04,1,1
France,Female,32.0,137687.77,1,0
France,Male,37.0,0.0,2,0
France,Female,32.0,0.0,2,0
France,Female,27.0,153195.59,1,0
France,Female,38.0,0.0,3,1
France,Male,47.0,0.0,2,0
France,Male,52.0,0.0,1,1
France,Female,35.0,0.0,2,0
France,Female,59.0,170320.55,1,0
France,Male,44.0,0.0,2,0
France,Male,31.0,0.0,1,0
France,Female,34.0,0.0,1,0
France,Male,44.0,114590.58,1,0
France,Male,40.0,0.0,1,1
France,Male,32.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Female,29.0,0.0,2,0
France,Female,29.0,0.0,2,0
France,Female,38.0,0.0,2,0
France,Female,43.0,0.0,1,1
France,Female,35.0,101457.14,1,0
France,Female,29.0,0.0,2,0
France,Female,31.0,81733.66,1,0
France,Male,45.0,0.0,1,1
France,Female,25.0,0.0,2,0
France,Male,21.0,0.0,1,0
France,Male,51.0,0.0,2,0
France,Female,48.0,0.0,2,0
France,Male,31.0,0.0,2,0
France,Female,50.0,121063.73,1,1
France,Female,26.0,102395.79,1,0
France,Female,43.0,0.0,1,1
France,Female,49.0,0.0,1,1
France,Male,34.0,144496.83,1,0
France,Male,41.0,0.0,2,0
France,Male,42.0,0.0,2,0
France,Male,33.0,164704.38,1,0
France,Male,34.0,103133.26,1,0
France,Male,29.0,0.0,2,0
France,Male,38.0,144553.5,1,0
France,Male,40.0,0.0,2,0
France,Male,33.0,128152.82,1,0
France,Male,32.0,0.0,2,0
France,Male,37.0,0.0,2,0
France,Male,48.0,0.0,2,0
France,Female,38.0,0.0,1,0
France,Male,47.0,0.0,1,0
France,Male,34.0,0.0,2,0
France,Male,52.0,0.0,1,1
France,Female,38.0,132005.77,1,0
France,Male,36.0,0.0,1,1
France,Male,31.0,0.0,1,0
France,Female,20.0,0.0,2,0
France,Female,50.0,0.0,2,0
France,Female,32.0,0.0,2,0
France,Male,44.0,0.0,1,1
France,Female,34.0,0.0,1,0
France,Male,48.0,0.0,1,0
France,Male,38.0,0.0,2,0
France,Male,42.0,0.0,2,0
France,Male,34.0,0.0,2,0
France,Male,27.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Male,29.0,0.0,1,0
France,Male,35.0,0.0,2,0
France,Female,39.0,0.0,2,0
France,Female,27.0,0.0,2,0
France,Female,47.0,0.0,1,1
France,Male,39.0,83888.54,2,0
France,Female,46.0,109528.16,1,0
France,Male,55.0,0.0,1,1
France,Male,34.0,0.0,2,0
France,Female,40.0,0.0,2,0
France,Male,41.0,0.0,3,1
France,Female,46.0,0.0,2,1
France,Male,43.0,0.0,3,1
France,Female,40.0,0.0,2,0
France,Male,66.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Male,22.0,169832.57,1,0
France,Female,38.0,91568.76,1,0
France,Male,23.0,0.0,2,0
France,Female,36.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Female,33.0,0.0,2,0
France,Male,46.0,0.0,2,0
France,Male,36.0,0.0,1,0
France,Male,34.0,0.0,2,0
France,Male,35.0,104911.35,1,0
France,Male,37.0,0.0,2,0
France,Male,40.0,0.0,2,0
France,Female,64.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Female,36.0,127278.98,2,0
France,Female,32.0,0.0,1,0
France,Female,39.0,125141.24,2,0
France,Female,38.0,0.0,2,0
France,Male,36.0,0.0,1,0
France,Male,38.0,38550.06,1,0
France,Male,40.0,0.0,2,0
France,Male,27.0,0.0,1,0
France,Male,18.0,0.0,2,0
France,Female,29.0,0.0,1,0
France,Female,37.0,0.0,2,0
France,Male,30.0,0.0,2,0
France,Male,35.0,0.0,2,0
France,Female,37.0,0.0,1,0
France,Female,46.0,152812.56,1,1
France,Male,35.0,119688.81,1,0
France,Female,24.0,0.0,1,0
France,Male,39.0,0.0,1,1
France,Female,38.0,0.0,2,1
France,Male,48.0,0.0,1,1
France,Female,34.0,0.0,2,0
France,Male,36.0,102994.04,1,0
France,Female,48.0,0.0,2,1
France,Male,36.0,139848.17,1,0
France,Female,45.0,164948.98,1,0
France,Male,34.0,0.0,2,0
France,Male,43.0,0.0,2,0
France,Male,40.0,0.0,2,0
France,Female,40.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Male,43.0,0.0,2,0
France,Male,35.0,0.0,2,0
France,Male,40.0,0.0,2,0
France,Female,28.0,0.0,2,0
France,Female,43.0,150490.32,1,0
France,Female,32.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Male,28.0,0.0,2,0
France,Female,35.0,167924.95,1,1
France,Male,40.0,0.0,2,0
France,Male,69.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Male,45.0,0.0,2,0
France,Male,33.0,0.0,1,1
France,Male,32.0,110559.46,2,0
France,Female,36.0,0.0,2,0
France,Female,29.0,112203.25,1,0
France,Male,34.0,125889.3,1,0
France,Female,31.0,0.0,1,0
France,Female,47.0,89799.46,2,0
France,Male,22.0,0.0,2,0
France,Male,41.0,0.0,2,0
France,Male,58.0,134740.36,1,0
France,Male,35.0,0.0,2,0
France,Male,26.0,0.0,2,0
France,Male,34.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Male,41.0,92366.21,1,0
France,Female,39.0,107784.65,1,0
France,Female,50.0,138456.03,1,0
France,Male,57.0,0.0,1,1
France,Male,40.0,0.0,2,0
France,Male,59.0,0.0,2,0
France,Male,37.0,120599.17,1,1
France,Female,28.0,81026.53,1,0
France,Male,79.0,0.0,2,0
France,Male,56.0,0.0,1,1
France,Male,34.0,0.0,2,0
France,Female,37.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Male,51.0,0.0,1,1
France,Male,37.0,107784.65,1,0
France,Male,38.0,94773.11,1,0
France,Female,51.0,0.0,1,1
France,Male,29.0,148962.76,1,0
France,Female,45.0,0.0,1,1
France,Male,46.0,0.0,2,0
France,Male,32.0,0.0,1,1
France,Male,25.0,57364.62,1,1
France,Female,40.0,0.0,1,0
France,Male,33.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Female,39.0,154763.21,2,0
France,Female,39.0,0.0,1,0
France,Male,29.0,0.0,2,0
France,Male,48.0,0.0,1,1
France,Female,44.0,130929.02,2,0
France,Male,42.0,0.0,2,1
France,Female,26.0,0.0,2,0
France,Male,40.0,0.0,2,0
France,Female,32.0,0.0,2,0
France,Male,56.0,0.0,1,1
France,Male,33.0,0.0,2,0
France,Female,37.0,0.0,1,0
France,Male,35.0,0.0,2,0
France,Male,39.0,0.0,2,0
France,Female,44.0,0.0,3,1
France,Female,31.0,0.0,2,0
France,Male,37.0,0.0,2,0
France,Male,41.0,0.0,2,0
France,Female,30.0,0.0,2,0
France,Female,43.0,87873.39,2,0
France,Female,27.0,0.0,2,0
France,Female,27.0,93817.39,1,0
France,Female,45.0,0.0,1,1
France,Female,33.0,0.0,2,0
France,Female,34.0,0.0,2,0
France,Male,32.0,148368.02,1,0
France,Female,32.0,0.0,2,0
France,Male,42.0,81623.37,1,0
France,Male,30.0,0.0,2,0
France,Female,50.0,0.0,2,0
France,Male,33.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Female,47.0,139959.6,1,1
France,Male,40.0,0.0,2,0
France,Male,60.0,79450.04,1,0
France,Female,34.0,0.0,2,0
France,Male,39.0,0.0,2,0
France,Male,41.0,0.0,2,0
France,Female,24.0,0.0,2,0
France,Male,35.0,0.0,2,0
France,Female,34.0,0.0,2,0
France,Female,40.0,0.0,2,0
France,Male,50.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Male,28.0,0.0,1,0
France,Male,41.0,0.0,2,0
France,Male,26.0,127649.34,1,0
France,Female,39.0,139180.97,1,0
France,Female,29.0,131835.0,1,0
France,Male,40.0,0.0,2,0
France,Male,28.0,0.0,2,0
France,Female,36.0,129748.54,2,0
France,Female,29.0,0.0,1,1
France,Female,46.0,0.0,2,0
France,Female,23.0,110741.56,1,1
France,Male,38.0,0.0,2,0
France,Male,32.0,146329.73,1,0
France,Male,20.0,63723.78,2,0
France,Male,41.0,0.0,1,0
France,Male,48.0,138778.15,1,0
France,Female,45.0,129947.75,1,0
France,Female,34.0,0.0,2,0
France,Male,35.0,0.0,1,0
France,Male,30.0,0.0,2,0
France,Male,31.0,138227.19,1,0
France,Female,44.0,114519.57,2,0
France,Female,34.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Female,42.0,0.0,1,1
France,Male,37.0,0.0,2,0
France,Female,41.0,131355.37,1,0
France,Male,29.0,0.0,2,0
France,Male,26.0,0.0,2,0
France,Female,42.0,0.0,1,0
France,Male,43.0,95507.14,1,0
France,Male,31.0,132308.22,1,0
France,Male,32.0,136487.86,1,0
France,Male,43.0,83714.36,1,1
France,Female,36.0,0.0,2,0
France,Male,32.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Female,42.0,0.0,2,0
France,Female,40.0,0.0,1,0
France,Male,36.0,0.0,2,0
France,Male,25.0,0.0,2,0
France,Male,37.0,171937.27,1,0
France,Male,34.0,0.0,2,0
France,Male,32.0,0.0,2,0
France,Female,29.0,0.0,2,0
France,Male,45.0,0.0,1,1
France,Female,71.0,0.0,2,1
France,Male,45.0,0.0,2,0
France,Female,43.0,132571.36,1,1
France,Male,40.0,111093.01,1,0
France,Male,33.0,132351.29,1,0
France,Female,37.0,0.0,2,0
France,Female,43.0,156843.69,1,0
France,Male,41.0,0.0,2,0
France,Female,54.0,137842.26,1,1
France,Female,41.0,163572.27,1,1
France,Female,40.0,170252.05,2,0
France,Female,39.0,0.0,1,1
France,Male,30.0,0.0,2,0
France,Female,34.0,0.0,1,0
France,Female,25.0,0.0,1,0
France,Female,44.0,0.0,2,1
France,Male,37.0,99208.78,2,0
France,Male,63.0,0.0,2,0
France,Female,25.0,0.0,2,0
France,Female,26.0,0.0,1,0
France,Male,34.0,114088.32,1,0
France,Male,46.0,98675.22,2,0
France,Female,29.0,137764.25,1,0
France,Female,31.0,96896.69,1,0
France,Female,35.0,0.0,2,0
France,Male,28.0,0.0,2,0
France,Male,25.0,0.0,2,0
France,Female,43.0,0.0,1,1
France,Male,34.0,0.0,2,0
France,Female,34.0,0.0,2,0
France,Male,64.0,0.0,2,0
France,Male,32.0,98955.87,1,0
France,Male,36.0,0.0,2,0
France,Male,33.0,0.0,2,0
France,Female,34.0,0.0,2,0
France,Female,29.0,161889.15,1,0
France,Female,48.0,0.0,1,1
France,Male,36.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Female,32.0,0.0,2,0
France,Male,45.0,0.0,2,0
France,Female,37.0,84496.71,1,0
France,Female,32.0,120170.79,1,0
France,Male,42.0,0.0,2,0
France,Male,40.0,0.0,2,0
France,Male,41.0,118833.93,1,0
France,Female,44.0,105722.69,1,0
France,Male,38.0,0.0,2,0
France,Male,45.0,0.0,2,0
France,Male,37.0,0.0,2,0
France,Female,23.0,113957.01,1,0
France,Male,36.0,0.0,1,0
France,Male,21.0,0.0,2,0
France,Female,47.0,142876.98,1,1
France,Female,33.0,160838.01,1,0
France,Male,37.0,141665.96,1,0
France,Female,24.0,0.0,2,0
France,Female,43.0,103516.87,2,0
France,Female,43.0,0.0,3,1
France,Female,30.0,137649.47,1,0
France,Male,38.0,0.0,2,0
France,Male,21.0,0.0,2,0
France,Male,30.0,0.0,2,0
France,Female,45.0,0.0,2,0
France,Male,46.0,156570.86,1,1
France,Male,31.0,0.0,2,0
France,Female,29.0,0.0,2,0
France,Male,53.0,146082.18,1,0
France,Male,33.0,0.0,1,1
France,Male,40.0,0.0,2,0
France,Male,46.0,91857.66,1,0
France,Female,51.0,0.0,2,1
France,Female,44.0,0.0,1,0
France,Female,55.0,148779.47,1,0
France,Male,40.0,167738.82,1,0
France,Male,32.0,0.0,2,1
France,Female,44.0,0.0,2,0
France,Male,54.0,0.0,1,1
France,Male,32.0,0.0,1,0
France,Male,33.0,0.0,2,0
France,Female,60.0,0.0,1,1
France,Male,31.0,0.0,1,0
France,Male,31.0,0.0,2,0
France,Male,31.0,0.0,2,0
France,Female,35.0,0.0,2,0
France,Female,40.0,0.0,2,0
France,Female,37.0,142400.77,1,0
France,Male,75.0,0.0,2,0
France,Male,35.0,0.0,2,0
France,Female,48.0,0.0,1,1
France,Male,40.0,129248.11,1,0
France,Female,39.0,0.0,2,0
France,Male,33.0,0.0,2,0
France,Female,41.0,143625.24,1,0
France,Male,36.0,0.0,1,0
France,Female,38.0,132959.3,1,0
France,Male,31.0,0.0,2,0
France,Male,33.0,0.0,2,0
France,Male,40.0,115897.73,2,0
France,Female,36.0,0.0,2,0
France,Female,47.0,0.0,1,1
France,Male,28.0,91760.11,1,0
France,Male,61.0,144596.57,1,0
France,Female,49.0,190227.46,1,1
France,Male,37.0,0.0,2,0
France,Male,37.0,0.0,1,0
France,Male,26.0,0.0,2,0
France,Male,32.0,0.0,2,0
France,Female,43.0,0.0,2,0
France,Male,49.0,0.0,1,1
France,Female,29.0,0.0,2,0
France,Male,41.0,0.0,2,0
France,Female,28.0,125681.51,1,0
France,Female,38.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Female,39.0,0.0,1,0
France,Male,34.0,0.0,2,0
France,Female,30.0,0.0,1,0
France,Female,31.0,0.0,2,0
France,Female,42.0,0.0,2,0
France,Female,37.0,0.0,2,0
France,Female,24.0,0.0,2,0
France,Female,29.0,62094.71,1,0
France,Female,37.0,0.0,2,0
France,Male,41.0,0.0,2,0
France,Female,46.0,109974.26,1,1
France,Male,31.0,0.0,2,0
France,Male,30.0,0.0,2,0
France,Female,30.0,0.0,2,0
France,Male,51.0,181671.16,1,1
France,Female,21.0,75893.11,2,0
France,Female,45.0,0.0,1,0
France,Male,39.0,0.0,2,0
France,Female,49.0,160541.64,1,1
France,Female,37.0,0.0,2,0
France,Female,29.0,0.0,1,0
France,Female,41.0,120777.88,1,0
France,Male,32.0,0.0,2,0
France,Female,29.0,0.0,2,0
France,Male,43.0,0.0,2,0
France,Male,40.0,0.0,2,0
France,Female,38.0,0.0,2,0
France,Female,35.0,181659.26,2,0
France,Male,35.0,121532.17,1,0
France,Female,36.0,0.0,2,0
France,Male,31.0,0.0,2,0
France,Male,40.0,0.0,2,0
France,Male,34.0,138082.16,1,0
France,Male,41.0,127160.78,2,0
France,Male,33.0,0.0,2,0
France,Male,58.0,63492.94,1,0
France,Female,33.0,0.0,1,0
France,Male,38.0,0.0,2,0
France,Female,34.0,0.0,2,0
France,Female,39.0,0.0,1,1
France,Male,31.0,0.0,2,0
France,Male,26.0,0.0,2,0
France,Male,39.0,0.0,2,0
France,Female,38.0,0.0,2,0
France,Male,39.0,86055.17,1,0
France,Female,27.0,0.0,2,0
France,Male,35.0,114423.94,1,1
France,Male,37.0,121063.49,1,0
France,Female,26.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Male,37.0,0.0,2,0
France,Male,45.0,0.0,1,0
France,Female,38.0,0.0,2,1
France,Female,45.0,0.0,1,1
France,Female,61.0,0.0,2,0
France,Male,43.0,0.0,1,1
France,Male,33.0,0.0,2,0
France,Female,72.0,53772.73,1,1
France,Male,26.0,0.0,2,0
France,Female,42.0,109876.82,1,0
France,Female,61.0,0.0,2,0
France,Male,26.0,0.0,1,0
France,Male,34.0,0.0,2,0
France,Female,50.0,0.0,1,1
France,Male,48.0,0.0,2,0
France,Male,46.0,0.0,1,1
France,Male,27.0,121452.84,1,0
France,Female,40.0,150490.32,2,1
France,Male,24.0,0.0,2,0
France,Male,40.0,0.0,1,0
France,Male,32.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Male,48.0,0.0,2,0
France,Female,33.0,0.0,1,0
France,Male,32.0,0.0,2,0
France,Female,33.0,121260.19,1,0
France,Male,43.0,132663.4,1,0
France,Male,29.0,125487.4,1,0
France,Female,26.0,0.0,2,0
France,Male,45.0,0.0,2,0
France,Male,33.0,0.0,1,0
France,Male,43.0,0.0,2,1
France,Male,26.0,0.0,2,0
France,Male,40.0,0.0,1,0
France,Male,39.0,0.0,1,1
France,Female,26.0,0.0,2,1
France,Male,36.0,123599.21,1,0
France,Male,34.0,0.0,2,0
France,Male,25.0,0.0,1,0
France,Female,30.0,0.0,2,0
France,Female,44.0,0.0,2,0
France,Male,34.0,127570.93,2,0
France,Female,30.0,0.0,2,0
France,Male,25.0,0.0,2,0
France,Male,23.0,0.0,1,0
France,Female,37.0,0.0,1,1
France,Female,38.0,121854.45,1,1
France,Male,40.0,0.0,2,0
France,Male,39.0,113873.34,1,0
France,Female,26.0,0.0,2,0
France,Female,30.0,0.0,1,0
France,Female,40.0,0.0,2,1
France,Female,41.0,90778.76,1,0
France,Female,40.0,0.0,1,0
France,Male,47.0,0.0,2,0
France,Female,41.0,0.0,2,0
France,Female,31.0,0.0,1,0
France,Male,41.0,0.0,2,0
France,Female,58.0,0.0,3,1
France,Male,30.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Female,37.0,96479.81,1,1
France,Male,46.0,0.0,2,0
France,Male,28.0,0.0,2,0
France,Female,42.0,0.0,2,0
France,Male,74.0,0.0,2,0
France,Female,33.0,136980.07,2,0
France,Male,35.0,0.0,2,0
France,Male,35.0,0.0,2,0
France,Male,35.0,0.0,2,0
France,Male,25.0,0.0,2,0
France,Male,40.0,0.0,1,1
France,Male,43.0,0.0,1,0
France,Male,40.0,0.0,2,0
France,Female,55.0,79954.61,3,1
France,Male,37.0,0.0,1,1
France,Male,40.0,0.0,2,0
France,Female,31.0,133936.18,1,0
France,Female,33.0,0.0,2,0
France,Male,25.0,0.0,2,0
France,Male,47.0,0.0,2,0
France,Male,22.0,112615.86,1,0
France,Male,30.0,0.0,2,0
France,Male,27.0,116041.11,2,0
France,Female,30.0,80780.69,1,0
France,Male,59.0,127197.14,1,0
France,Male,30.0,0.0,1,1
France,Female,29.0,0.0,2,0
France,Male,42.0,0.0,2,0
France,Male,40.0,139871.07,1,1
France,Female,38.0,0.0,1,0
France,Female,38.0,0.0,2,0
France,Male,32.0,0.0,1,0
France,Female,34.0,0.0,2,0
France,Female,38.0,0.0,1,1
France,Male,33.0,142120.91,1,0
France,Female,56.0,0.0,1,1
France,Female,51.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Male,49.0,83714.42,1,1
France,Female,23.0,160541.0,1,0
France,Male,36.0,0.0,2,0
France,Female,25.0,0.0,2,0
France,Female,35.0,0.0,2,0
France,Male,27.0,130231.8,2,0
France,Female,42.0,112544.45,1,1
France,Female,45.0,0.0,2,0
France,Female,32.0,0.0,1,0
France,Male,34.0,0.0,2,0
France,Male,60.0,99826.73,2,0
France,Male,38.0,0.0,2,0
France,Female,30.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Male,44.0,0.0,2,0
France,Female,29.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Female,43.0,0.0,1,0
France,Male,39.0,0.0,2,0
France,Male,30.0,139912.06,1,0
France,Male,34.0,0.0,1,0
France,Female,32.0,0.0,2,0
France,Female,35.0,125534.51,1,1
France,Male,40.0,152806.74,1,0
France,Female,67.0,95059.02,2,0
France,Female,46.0,0.0,2,0
France,Female,31.0,0.0,2,0
France,Male,39.0,0.0,1,1
France,Female,31.0,0.0,2,0
France,Male,45.0,0.0,1,0
France,Female,40.0,0.0,1,1
France,Male,45.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Female,41.0,123971.16,1,1
France,Male,42.0,99610.13,1,0
France,Female,35.0,0.0,2,0
France,Female,34.0,0.0,2,0
France,Male,38.0,135923.67,2,0
France,Male,29.0,0.0,2,0
France,Female,40.0,0.0,2,0
France,Male,42.0,0.0,2,0
France,Female,48.0,0.0,2,1
France,Male,44.0,0.0,2,0
France,Male,39.0,0.0,2,0
France,Male,31.0,0.0,2,0
France,Male,34.0,0.0,3,1
France,Male,38.0,125555.51,1,0
France,Female,43.0,0.0,1,1
France,Female,49.0,0.0,1,1
France,Female,46.0,0.0,2,0
France,Female,30.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Female,49.0,0.0,1,0
France,Male,36.0,0.0,2,0
France,Female,33.0,129574.98,1,0
France,Female,40.0,114268.22,1,0
France,Male,29.0,0.0,2,0
France,Male,46.0,122220.85,1,1
France,Male,38.0,189443.72,2,0
France,Male,51.0,0.0,2,0
France,Female,22.0,0.0,1,1
France,Female,28.0,186445.24,2,0
France,Male,52.0,75801.74,1,1
France,Male,55.0,136432.15,1,0
France,Male,34.0,98560.37,1,0
France,Male,37.0,141784.02,1,0
France,Female,33.0,0.0,2,0
France,Male,34.0,0.0,2,0
France,Female,21.0,163760.52,2,0
France,Male,55.0,0.0,1,1
France,Male,31.0,0.0,2,0
France,Male,28.0,0.0,2,0
France,Male,33.0,0.0,2,0
France,Female,37.0,0.0,1,0
France,Female,39.0,140596.95,1,0
France,Female,31.0,0.0,2,0
France,Male,27.0,0.0,2,0
France,Female,51.0,0.0,1,1
France,Male,39.0,101952.97,1,0
France,Male,33.0,0.0,2,0
France,Female,44.0,0.0,1,1
France,Male,37.0,104857.19,1,0
France,Female,38.0,164450.94,1,0
France,Female,46.0,0.0,1,1
France,Female,42.0,0.0,2,0
France,Male,39.0,0.0,1,0
France,Male,44.0,91955.61,1,0
France,Female,36.0,0.0,2,0
France,Male,29.0,0.0,1,0
France,Female,25.0,106729.52,1,0
France,Female,43.0,0.0,1,1
France,Female,37.0,0.0,2,0
France,Male,34.0,120171.58,2,0
France,Male,40.0,94568.84,1,1
France,Female,32.0,0.0,2,0
France,Male,41.0,98877.95,2,1
France,Male,47.0,0.0,2,0
France,Male,32.0,96679.71,1,0
France,Male,33.0,0.0,2,0
France,Female,53.0,0.0,2,1
France,Female,38.0,98640.74,1,1
France,Female,29.0,132876.75,1,0
France,Male,27.0,0.0,2,0
France,Female,46.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Female,44.0,154543.24,1,1
France,Male,43.0,0.0,2,0
France,Female,35.0,0.0,2,0
France,Male,43.0,0.0,2,0
France,Male,46.0,0.0,2,0
France,Male,49.0,0.0,2,0
France,Male,53.0,0.0,1,1
France,Male,50.0,0.0,1,1
France,Male,37.0,182123.79,2,0
France,Female,52.0,133384.66,2,1
France,Male,32.0,0.0,2,0
France,Male,32.0,0.0,2,0
France,Male,32.0,0.0,2,0
France,Female,43.0,0.0,1,1
France,Male,34.0,148893.07,2,0
France,Male,30.0,0.0,2,0
France,Male,50.0,0.0,1,1
France,Female,37.0,0.0,1,0
France,Female,30.0,0.0,1,0
France,Female,37.0,173306.13,1,0
France,Male,26.0,0.0,2,0
